zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
63043,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63040,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63041,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63047,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63044,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63045,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63048,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63049,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65046,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65040,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65041,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65043,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65048,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65049,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63157,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63150,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64188,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63171,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65280,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63701,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63837,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63446,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63447,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63445,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63442,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63441,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63448,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64625,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63349,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63341,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63343,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63342,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63345,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63344,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64620,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63073,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63072,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63601,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64469,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64465,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63039,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63038,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63033,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63031,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63030,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63037,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63036,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63034,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65270,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65274,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65278,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65079,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65078,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65075,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65074,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65076,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65072,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63347,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63348,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63106,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63105,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63104,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63103,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63102,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63101,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63109,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63108,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63840,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63841,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63846,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63847,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64653,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63079,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63436,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63433,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63430,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63438,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63188,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63182,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63180,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65101,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65103,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65102,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65105,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65104,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65107,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65106,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65109,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65108,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63664,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64624,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64048,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64636,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64637,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63068,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63069,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63060,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63061,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63065,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63066,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63501,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65023,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65020,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65026,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65024,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63745,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63744,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63158,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63155,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63156,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63151,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63839,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64686,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63465,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63460,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63462,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63663,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63660,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64689,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63367,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63366,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63365,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63363,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63362,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63361,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63369,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63368,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64166,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63107,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63051,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63050,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63053,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63052,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63055,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63057,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63056,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65059,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65058,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65053,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65051,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65055,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63164,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63167,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63166,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63163,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65439,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63557,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63559,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64647,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63454,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63452,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63459,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64117,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65322,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65329,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63862,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63866,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63867,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63868,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63869,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63087,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63084,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63088,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63089,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63338,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63339,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63334,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63330,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63332,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63333,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65582,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63179,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64659,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64656,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64657,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64650,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63006,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63005,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65243,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65240,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65248,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65081,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65082,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65083,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65084,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65085,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64024,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64497,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64493,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63561,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63563,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63177,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63178,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65001,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63767,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63801,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63352,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63353,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63357,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63139,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63133,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63136,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63137,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63135,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63637,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63304,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63301,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63303,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63302,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63138,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63132,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63130,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63131,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63134,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63640,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64144,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63389,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63385,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63384,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63387,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63386,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63381,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63383,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65052,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63851,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63850,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63853,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63852,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63855,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64072,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64073,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64628,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63077,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63074,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63071,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63070,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65237,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65233,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65232,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63536,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63537,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63533,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63531,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65032,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65035,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65034,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65036,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65039,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63833,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63830,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63834,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63143,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63141,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63140,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63147,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63146,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63145,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63144,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63736,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63472,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63674,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63160,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63169,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63351,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
65054,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
63390,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64477,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
64474,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.083588595,0.056332536,0.10527182
41073,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41072,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41071,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41076,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41075,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
